tweet,username,hash-tags,Date,Day,tweet_id,likes,retweets,polarity
Ur reporter gets slammed by a 10th fail RJD candidate and you start singing a Song against BJP ..,UpadhyayaSam,[],2019-05-06,Mon,1125429236968316928,0,0,-0.5
_vanak the aidmk RJD voter will vote for rahul shivsena voter will vote for modi &gt; If presidential election happened today i cant think of more than three candidates that will poll &gt 10 modi rahul &amp mayawati,nishant_kj,[],2019-05-06,Mon,1125426448695578625,0,0,0.5
Young RJD Leader : This person become Dy CM of Bihar without doing nothing. This person facing corruption charges &amp owned Hundread crore of at very young age without doing nothing. Also this is perfect example of Shameless Journalism. Mahagathbandan of Poli &amp Jour.,ABVIBHU,[],2019-05-06,Mon,1125425242845790211,2,0,0.41
Exclusive On the campaign trail with Tiranga TV RJD's speaks exclusively to,NewsHtn,[],2019-05-06,Mon,1125425013543149568,2,0,0.0
"Congress,SAD,AIADMK and RJD are only prominent parties in country which still working to procreate Modi-BJP govt not even as JDU OR I hope other leaders remain alerted #LokSabhaElections2019 #PHASE5 #CJIRANJANGOGOI #RamadanMubarak",umakantsingh_IN,"['LokSabhaElections2019', 'PHASE5', 'CJIRANJANGOGOI', 'RamadanMubarak']",2019-05-06,Mon,1125423912530128901,0,1,0.125
_Csgo _ You really are an A grade turnip aren’t you.,RjD_CS,[],2019-05-06,Mon,1125416942146400256,0,0,0.2
Next president of politicals parties JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,Pd_jharkhandi,[],2019-05-06,Mon,1125416921388576769,0,0,0.0
Ritchie Blackmore’s rainbow (the Dio years “still I’m sad (R.I.P RJD,monaloca,[],2019-05-06,Mon,1125406374043713537,1,0,-0.5
"_Nationalist _AAP who is handling RJD""s account",DeanOfJio,[],2019-05-06,Mon,1125405052473106438,0,0,0.0
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,ganesan_gv,[],2019-05-06,Mon,1125402594631794690,0,0,0.0
NDA faces challenge of retaining five seats of Sitamadhi Madhubani Saran Hajipur and Muzaffarpur gone to polls with Mahagathbandhan comprising of RJD Congress RLSP HAM(S and Vikassheel Insaan Party (VIP via,profmnaim,[],2019-05-06,Mon,1125402227072389122,0,0,0.0
"TMC is now RJD 2.0 TMC=RJD ji ,You are chief of goons. Anyway Jai shree Ram. Keep chanting this mantra.",Kumar37Atul,[],2019-05-06,Mon,1125400934899535874,1,0,0.0
Coming up at 7.30 another exclusive this one with young RJD leader who tells the mahagathbandhan is people's gathbandhan,maneeshchhibber,[],2019-05-06,Mon,1125400255191633920,279,40,0.1
Tbh I don’t really care what happens after this movie Unless they bring RJD back as AI or Cap getting a spin-off l/Netflix show I’m not interested in the MCU Im one of those nostalgic heads,YakuzaNinja4k,[],2019-05-06,Mon,1125398476702060544,1,0,-0.10625
I haven't played this 1 since about November Sold last years 1 shortly after Xmas too Trash.,RJD_MUFC,[],2019-05-06,Mon,1125397519868071936,1,0,0.0
Very interesting knowledge Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadre #BJP,abhishek180986,['BJP'],2019-05-06,Mon,1125397361935540224,0,0,0.325
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,Vishwapada,[],2019-05-06,Mon,1125397205525729280,0,0,0.0
I WILL STAY COMMITTED TO $RJDG TILL IT HITS $.04 I WONT DO ANOTHER ALERT TILL WE SEE MEGA GREEN ! THE BIDS/FOUNDATION BEING BUILT BRICK BY BRICK ) IF YOU CAN FIND ME ANOTHER SUB-PENNY STOCK WITH THESE AMAZING FUNDAMENTALS PLEASE SHOW ME! #MONEYGANG,darthtraderhq,['MONEYGANG'],2019-05-06,Mon,1125396352932827137,3,5,0.2500000000000001
He can never be on Iron Man’s level I’ll only watch this because it’s post Endgame I only watched homecoming because of RJD.,YakuzaNinja4k,[],2019-05-06,Mon,1125395827747434496,1,0,0.0
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,ankurparasar,[],2019-05-06,Mon,1125394255906623488,0,0,0.0
_gadkari Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,DeepakS77264694,[],2019-05-06,Mon,1125393984459698176,0,0,0.0
Shocked to see the voting pattern of Hajipur 50 UC voted for RJD even though Shiv chandr ram own caste has not supported him fully but will sail through ..finger crossed,basher24,[],2019-05-06,Mon,1125391968584982529,0,0,-0.04999999999999999
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,Rohitdelhi88,[],2019-05-06,Mon,1125390943526326272,0,0,0.0
Most likely bengal politics Her idea of politics comes from what she sees in bengali news channels which is why she thinks bengal politics is above caste and religion Bengali news anchors only have bad things to say about caste based politics &amp parties like rjd and bsp,SANDIPANMITRA6,[],2019-05-06,Mon,1125390693063487489,3,0,-0.039999999999999966
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,nandan202,[],2019-05-06,Mon,1125390430223224833,0,0,0.0
So do i .people don't know how nitish kumar deals with both rjd and bjp for the betterment of our state If either of them come into sole power you should expect another jungle raaj.,sidscribes,[],2019-05-06,Mon,1125388308186419200,1,0,0.0
"Why don’t we go for a Non-BJP Non-Congress Non- Communist BSP RJD BJD DMK AIDMK LALU ABCD,EFG etc,etc Pappus-Govt of Gandhis,for Gandhis,By Gandhis. Jai Ho.",prasura123,[],2019-05-06,Mon,1125388165076869120,4,1,0.0
On my way home from #IEMSydney 🇦🇺 What an experience it was.. Absolutely love this job,RjD_CS,['IEMSydney'],2019-05-06,Mon,1125388140582141952,4,0,0.5
ye to hona hi tha ghr k loge se feeling aa rha jdu k worker hai ab Rjd ko support kr rhein hai :-),IamTanzm,[],2019-05-06,Mon,1125386911856484353,0,0,0.5
you should definitely go for the election campaign in the North Side of Bihar voting on May 12 in Siwan and Gopalganj which is with your alliance with the RJD and parties Today in Siwan BJP President Amit Shah went you too should go,Legenduset,[],2019-05-06,Mon,1125385564100923392,1,0,0.0
RJD &amp others mostly misused the caste equation and left sadly was then alliance partner.Left gained nothing but there was a start of steady decline,itzsamya,[],2019-05-06,Mon,1125383903512936449,0,0,0.04166666666666666
Mast baby,abhishekrjd_rjd,[],2019-05-06,Mon,1125380570815483904,3,0,0.0
@_scottsaunders Liverpool managed it because they had 2 positions that badly needed strengthened and did that You could argue we need 7 or 8 minimum to consider challenging again How can we achieve that in 1 summer?,RJD_MUFC,[],2019-05-06,Mon,1125380566772342785,1,0,-0.09999999999999992
#mufc home of the best away fans in the world and the worst twitter fans in the world.,RJD_MUFC,['mufc'],2019-05-06,Mon,1125379276574949379,1,0,0.0
Hey you I’m trying to take what I need and not be a prick miss you bby x x,rjd_92,[],2019-05-06,Mon,1125378566550585345,1,0,0.0
_92 hi stranger don’t b a prick x x x,YessJeates,[],2019-05-06,Mon,1125378050143682561,0,0,0.0
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,Nitish244,[],2019-05-06,Mon,1125377648664895490,0,0,0.0
Would be something to have a player who's first thought is to pick up the ball and run at their man instead of stopping dead every time #mufc,RJD_MUFC,['mufc'],2019-05-06,Mon,1125377414945701888,0,0,0.024999999999999998
Mast pic,abhishekrjd_rjd,[],2019-05-06,Mon,1125376101495107585,0,0,0.0
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,Santhoshperal,[],2019-05-06,Mon,1125373628361658368,1,0,0.0
Sir I am ardent supporter of BJP but Sanjay Jaiswal did nothing special He would have been easily defeated this time if Rajan Tiwari was contesting against him from RJD Anyways he is winning from there.,VANSHEE234,[],2019-05-06,Mon,1125373061169999872,1,1,0.4301587301587302
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,govinda_bisen,[],2019-05-06,Mon,1125372652657496064,1,0,0.0
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,suman250156,[],2019-05-06,Mon,1125371306491301888,0,0,0.0
Phase 7 Total seats-59 Total candidates-922 NDA-59 BJP-44 JDU-3 SAD-10 AD-2 UPA-56(Not contesting 1 seat of WB and 2 nominations rejected in UP) Congress-46 RJD-3 RLSP-1 HAM-1 CPI(ML)-1 JMM-2 JVM-1 JAP-1 AAP-14 MGB in UP SP-8 BSP-5,Paragbhandari1,[],2019-05-06,Mon,1125369261180870662,1,0,0.0
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY #India,choudharypc007,['India'],2019-05-06,Mon,1125368793943891968,1,0,0.0
RJD candidate Tanvir Hasan don't have much cars in his election campaign #begusarai begusarai,nikhilpec,['begusarai'],2019-05-06,Mon,1125365568998203392,0,0,0.2
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,sarojmishraedu,[],2019-05-06,Mon,1125364383335321600,0,0,0.0
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,ashu1071988,[],2019-05-06,Mon,1125364341329371136,0,0,0.0
Kudos to his dynastic alliances: JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter,ashishkaithi,[],2019-05-06,Mon,1125364335717621765,0,0,0.0
_Photos Good luck,MaryJoPecora1,[],2019-05-06,Mon,1125363227687362560,0,0,0.7
So this is language of official Twitter handle of RJD It shows how they ruled Bihar under Lalu,abhijeetkum,[],2019-05-06,Mon,1125363218967400448,0,0,0.0
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,LaxmanNakkaYad1,[],2019-05-06,Mon,1125362012811403266,0,0,0.0
why is he campaigning for RJD,ash7k,[],2019-05-06,Mon,1125360845184094208,0,0,0.0
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,SunnySh10853974,[],2019-05-06,Mon,1125360517831319552,0,0,0.0
Next president of JDS HDD’s son RJD Lalu's son YSRCP YSR's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son Shiv Sena Thackaray's Son Akali Dal Badal's Son TRS KCR’s son/daughter..,saurabhshibu,[],2019-05-06,Mon,1125359241206931456,0,0,0.0
Congress and SP/BSP/RJD idea of India is not that diff In fact SP BSP RJD replaced Congress in these states They compete for same vote banks BJP has a very diff ideology and vote bank,India_Progress,[],2019-05-06,Mon,1125358355441078272,27,9,0.1
Tuskers on the road today heading to Connecticut Greenwich HS _Photos #somerslacrosse #somerslax #allheartallday #sec1lax,SomersLax,"['somerslacrosse', 'somerslax', 'allheartallday', 'sec1lax']",2019-05-06,Mon,1125357742850547712,7,1,0.0
_Surya Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,ved_nidhi,[],2019-05-06,Mon,1125357605692403713,13,2,0.0
The term #MahaGathbandhan should be reserved for SP+BSP+RLD alliance in UP Although it was first formed in Bihar when bitter opponents JDU &amp RJD buried their hatchet and formed the MGB to stunning effect but with JDU out Bihar's RJD+INC alliance lacks the sting that UP #MGB has,i_dev_D,"['MahaGathbandhan', 'MGB']",2019-05-06,Mon,1125357424125202432,3,0,0.21666666666666667
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,AlphaBetCap_in,[],2019-05-06,Mon,1125356374169456643,1,1,0.0
This shows the clear mandate of,iaryanyadav,[],2019-05-06,Mon,1125355232580366337,1,0,0.10000000000000002
RJD supporters think with this vote division they will get 15 seats at the least Well,abhishek_hch,[],2019-05-06,Mon,1125355193804021761,0,0,-0.3
She is all wrong.....if Modi gets 50 seats in UP NDA is 350 not restricted to 260 as suggested The influence of SP BSP RJD TMC are more visible in rural areas Urban middle class tend to vote for BJP They voted for Jan Sangh in the past,sanjaymishra42,[],2019-05-06,Mon,1125354981840654336,0,0,0.05
_prashant This shows the clear mandate of RJD,iaryanyadav,[],2019-05-06,Mon,1125354830577319936,0,0,0.10000000000000002
and have come together in Bihar Though it’s a welcome move but I just wanna ask one question to _cpiml and _krishnan weren’t you ppl always accused and CPI of siding with RJD What has changed now ?,marineravin,[],2019-05-06,Mon,1125353070357958656,2,0,0.8
Lalu g..Proved convicted sentenced punishment found place in RJD nd RJD BANNER..now how Constitution will save when u nt respect it..,RAHULTHOUGHT,[],2019-05-06,Mon,1125349876491931648,0,0,0.0
Next president of JDS HDD’s son RJD Lalu's son YSRCP YSR's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TRS KCR’s son/daughter BSP Mayawati’s Nephew Anand TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister &amp they talk about democracy,ZubeenLapsiwala,[],2019-05-06,Mon,1125349612514971648,1,0,0.0
JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY #HarBoothParModi #Phase5,Indo19826333,"['HarBoothParModi', 'Phase5']",2019-05-06,Mon,1125349075035889664,1,0,0.0
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,GargShishu,[],2019-05-06,Mon,1125348821976866816,0,0,0.0
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,rishibagree,[],2019-05-06,Mon,1125347171103006721,13517,5101,0.0
We love INC.Byt we may not understand ur surrender to RLSP and one more small party Why u underestimate urself U must fight at oar with RJD that's y ur voting base is eroding.,abanishsinha,[],2019-05-06,Mon,1125347040056078337,0,0,-0.012500000000000013
In order to protest against the Kamal Nath government in Madhya Pradesh former chief minister and BJP leader Shivraj Singh Chouhan on Sunday took out a march in the state capital holding a lantern.,TimesNow,[],2019-05-06,Mon,1125346970380324864,68,20,0.0
Tonight at 7 on India Today TV gauges the political pulse of #Patna She talks to BJP’s RJD’s and the voters #MotorcycleDiaries,IndiaToday,"['Patna', 'MotorcycleDiaries']",2019-05-06,Mon,1125345826547519488,29,9,0.0
Arnab and his channel Republic TV have often faced criticism for openly flying the flag for BJP and PM Narendra Modi. Arnab Goswami’s representative stunned on LIVE TV voter hurls abuses at BJP for failed promises and told that he will vote for RJD,srspdkt,[],2019-05-06,Mon,1125345335377780736,2,1,-0.12121212121212123
Jay ho.. Welcome to rjd,ydvAshish7,[],2019-05-06,Mon,1125341809134018562,0,0,0.8
Jai Vijay RJD Congress,Sureshm70187610,[],2019-05-06,Mon,1125339396092219392,1,0,0.0
_rathee Rathi.. u won’t disappear cuz u know it well dat how much venom you spit against Modi he’ll not kill u nor take any action nor send u to jail with false cases how other parties like Congress RJD CPM do.,NIP21515493,[],2019-05-06,Mon,1125337430469427200,0,0,-0.06500000000000003
_rathee You people won’t disappear cuz u know it well dat how much venom you spit against Modi he’ll not kill u nor take any action nor send u to jail with false cases how other parties like Congress RJD CPM do U r r8 bjp supporters don’t enjoy that facilities,NIP21515493,[],2019-05-06,Mon,1125337086985363458,0,0,0.012499999999999992
_rathee No he’ll not disappear for sure He knows it well that how much venom he spits against Modi he’ll not kill him nor take any action nor send him to jail with false cases how other parties like Congress RJD CPM usually do.,NIP21515493,[],2019-05-06,Mon,1125335788575584256,1,0,-0.010714285714285732
Is humour the basic necessity to join,musman109,[],2019-05-06,Mon,1125335443262730240,26,1,0.0
At the time of LED RJD leaders want to take people of Bihar back to the Lantern era Amit Shah,Bihardelegatio1,[],2019-05-06,Mon,1125333540009172992,0,0,0.0
Jeevat jeev yene mhanje kai nemka?? . . BTM aka Behind The Mic is where we try to make you guys feel good &amp laugh too we guess . . If you like the video do like &amp share #RJVedangee _Superwoman,myrjvedangee,['RJVedangee'],2019-05-06,Mon,1125332428816412673,4,0,0.2
Wow so beauty,abhishekrjd_rjd,[],2019-05-06,Mon,1125332413326880768,0,0,0.1
Nice looking,abhishekrjd_rjd,[],2019-05-06,Mon,1125332264735260677,0,0,0.6
The Rashtriya Janata Dal (RJD leader claimed that Chief Minister Nitish Kumar will resign either on May 23 or shortly after that,News18Politics,[],2019-05-06,Mon,1125330681809260544,2,0,0.0
_biswajeet That part I agree Everything will change after 23 Depending on who does better several parties will switch one way or the other There are only 2 parties I trust to not help BJP RJD SP.,AdityaMenon22,[],2019-05-06,Mon,1125324824182546434,7,1,0.09375
“By drawing attention to electorates parties as contrasting as the BJP &amp RJD did not realise how close they were to making a case for separate electorates a controversial and long-discarded idea eager to sharpen cleavages in Indian society.,VishalChoradiya,[],2019-05-06,Mon,1125323513168973824,0,0,0.55
_naish _MUFC It’s not as bad as your making out mate,UnofficialPund1,[],2019-05-06,Mon,1125319219711807489,0,0,-0.6999999999999998
_naish _MUFC So why is everyone screaming to keep De Gea He is the first player that wanted to leave and when Real Madrid pulled out the deal he’s been a passenger ever since,UnofficialPund1,[],2019-05-06,Mon,1125319127646781441,0,0,0.225
_naish _MUFC No that’s not the problem like the media would like you to believe The problem is very simple THESE PLAYERS AINT GOOD ENOUGH,UnofficialPund1,[],2019-05-06,Mon,1125318779855093760,0,0,0.2333333333333333
If u note clearly the abusive guy is a 'Vote Arranger frm RJD ...goonda... that's why the others want him to speak I'm sure u enjoyed the abuse to BJP.... u know frm Exit Polls BJP winning so u r just venting your anger,TheBeliever2018,[],2019-05-06,Mon,1125314182599983104,0,0,0.18000000000000002
only rjd,Santosh59851084,[],2019-05-06,Mon,1125313932921466881,0,0,0.0
Very nice of you sir But this will not result into votes You are with INC with SP with RJD very confusing It’s nothing but a Milavaat.,prasadmv5,[],2019-05-06,Mon,1125312033631555589,1,0,0.195
Shivraj Singh Chouhan protests against Kamal Nath govt holding ‘lantern’ has he joined RJD asks Twitter India News,vikram983,[],2019-05-06,Mon,1125310336792453121,0,0,0.0
_MUFC I even fear this job is too big for Ole. Even if he were to release 6 of the prima donnas he still will be left with 5 in the dressing room. Total clear out if it were possible was the way :(,mr_naish,[],2019-05-06,Mon,1125309032175210496,0,0,-0.10833333333333334
_MUFC There is Serious player Apathy.We can not have players who do not want to be at UTD keep on starting for UTD.Why does anyone expect they will perform They could not even beat a RELEGATED TEAM which managed ONLY 3 wins the entire season.,mr_naish,[],2019-05-06,Mon,1125308261954142208,1,0,-0.0066666666666666645
_MUFC Lol not even is my team win or lose.Its just that the current team is shockingly unconcerned about a win or a loss as long as they are getting their getting their hefty wages.,mr_naish,[],2019-05-06,Mon,1125306303088295936,0,0,0.225
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,DhananjayAneja,[],2019-05-06,Mon,1125304725484687360,1,0,0.0
“Going with RJD/JD not so important but the onset of caste politics Equally damaging was the growth of Left extremism.,KunnathRavi,[],2019-05-06,Mon,1125301702255493120,0,0,0.13333333333333333
PM DyPM TMC HM _Scindia DM kharghe FM _IN EAM Railway RJD Agriculture _sule Commerce I&amp;B Water JDS IT BSP/SP..?,lubab_musthafa,[],2019-05-06,Mon,1125301369429037056,1,0,0.0
Happy birthday to my Awesome beautiful and fabulous leader of RJD You are the most gifted person on this world.,Harshraj_2000,[],2019-05-06,Mon,1125296980781965313,1,0,0.6749999999999999
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,VijetaMalikBJP,[],2019-05-06,Mon,1125296298834350081,0,0,0.0
My observation is both cpi &amp cpm lost Its support base in Bihar after going with Rjd/jd in 90's .Now its right time to rebuilt left movement in Bihar and can take a lead role,itzsamya,[],2019-05-06,Mon,1125296066847330305,1,0,-0.17142857142857146
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,PalveShashikant,[],2019-05-06,Mon,1125295961062776833,0,0,0.0
#3Novices NDA fights it out on Mahagathbandhan turf NDA faces the challenge of retaining all five seats going to polls with the Mahagathbandhan comprising RJD Congress RLSP HAM(S and Vikassheel Insaan Party (VIP) trying hard to make inroads into NDA strongholds …,3novices,['3Novices'],2019-05-06,Mon,1125294224126169088,0,0,-0.2916666666666667
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,p_shrikannth,[],2019-05-06,Mon,1125292184540860418,0,0,0.0
Onward from 1947 in all election Congress of Nehru Gandhi Family won election by booth Capturing same phenomena still going on People rise on revolt against it Punish Congress TMC CPM SP BSP NCP RJD all are fake pro muslim anti Hindu Vote BJP &amp NDA candidate for the sake of INDIA,SwapanMuk,[],2019-05-06,Mon,1125290933451288576,0,0,-0.25
Mast,abhishekrjd_rjd,[],2019-05-06,Mon,1125290847434563584,0,0,0.0
Good morning,abhishekrjd_rjd,[],2019-05-06,Mon,1125290692585017344,0,0,0.7
Cong-RJD will take Bihar back to lantern days Modi,yadhunramu,[],2019-05-06,Mon,1125290680144650240,0,0,0.0
Jay ho,abhishekrjd_rjd,[],2019-05-06,Mon,1125288462830039040,1,0,0.0
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,purneshmodi,[],2019-05-06,Mon,1125287840508776448,4,1,0.0
RJD full FODDER WALE...They can eat Fodder..They will take commissions in all projects...and they are the biggest GOONS in Bihar Don't Vote to LALU and his family...,asli_truth,[],2019-05-06,Mon,1125286631664173056,0,0,0.35
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,EswaramoorthyK,[],2019-05-06,Mon,1125286415036702720,0,0,0.0
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,SanjuMishra731,[],2019-05-06,Mon,1125286331418959872,0,0,0.0
#biharmangemodidobara Cong-RJD will take Bihar back to lantern days Modi,KHANNANAGARAJU,['biharmangemodidobara'],2019-05-06,Mon,1125285237502570496,2,1,0.0
What do u expect from marya shakil daughter of shakil ahmed from RJD ?,MunimB,[],2019-05-06,Mon,1125284676292071425,0,0,0.0
"Sir ,why a dalit can't be a president of Samajwadi party ,why a dalit can't be a president of RJD they r only ruled by families their families r flourishing ,Bahenji's nephew about to be become president ,why can't you ?",SPremchandran1,[],2019-05-06,Mon,1125281445201760256,0,0,0.0
#VotingRound5 LIVE Key contests in the fifth phase of Lok Sabha Elections 2019 -&gt Rajiv Pratap Rudy (BJP v/s Chandrika Rai (RJD in Bihar's Saran #AbkiBaarKiskiSarkar WATCH LIVE,ZeeNews,"['VotingRound5', 'AbkiBaarKiskiSarkar']",2019-05-06,Mon,1125275659868098560,13,1,0.0909090909090909
People are tribal everywhere That's how leaders in a democracy bank their votes on E.g Yadavs in Bihar predominantly vote for RJD despite the fact that they completely fucked over Bihar for decades Similar thing in US where Latinos and Blacks predominantly vote Democrat.,Beetle_Brahma01,[],2019-05-06,Mon,1125273775644143616,5,5,-0.3
_Sharma3 So beautiful,abhishekrjd_rjd,[],2019-05-06,Mon,1125273618642919425,0,0,0.85
_28 _Scindia _Khera Jay ho,abhishekrjd_rjd,[],2019-05-06,Mon,1125272420921663488,1,0,0.0
Lalu's absense in #Bihar is badly missed by people and especially by media says daughter and MP to in #Pataliputra Another RJD leader says is compensating Lalu's absence #LokSabhaElections2019,vssanakan,"['Bihar', 'Pataliputra', 'LokSabhaElections2019']",2019-05-06,Mon,1125269228095860736,2,0,-0.23749999999999996
BJP Rajiv Pratap Rudy is up against RJD candidate Chandrika Rai from Saran constituency in Bihar. Here are the other key battles in the fifth phase of #LokSabhaElections2019 Track LIVE updates,NewsNationTV,['LokSabhaElections2019'],2019-05-06,Mon,1125268956040839168,1,0,0.003787878787878785
I think now is planning to join RJD.,SunilSi86754748,[],2019-05-06,Mon,1125267336145956864,0,0,0.0
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,love_koushik84,[],2019-05-06,Mon,1125265809436135425,0,0,0.0
And those people I am dead sure would be from RJD The whole lot of RJD is full of hoodlums kidnappers and murderers They know that people of Bihar have rejected them That's why they are desperate.,Diwakar22242464,[],2019-05-06,Mon,1125264134390476800,1,6,0.05
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,VipinAr54077648,[],2019-05-06,Mon,1125263694022283264,0,0,0.0
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,HARIKRSN,[],2019-05-06,Mon,1125260709627981824,0,0,0.0
How dangerously close to the discarded idea of ‘separate electorates Modi and the RJD came to advocate when they discussed #Wayanad and ⁦ respectively,seemay,['Wayanad'],2019-05-06,Mon,1125258073080193024,9,2,-0.3
Why bro get so mad tho,RJD__,[],2019-05-06,Mon,1125256383170076672,2,0,-0.625
“By drawing attention to electorates like this parties as contrasting as the BJP and RJD did not realise how close they were to making a case for separate electorates a controversial and long-discarded idea from colonial India.. writes ⁦,saha_abhi1990,[],2019-05-06,Mon,1125255429406150658,5,2,0.55
Yesterday I visited 'BIG Hospital to enquire about the condition of Ajit Singh Kushwaha State Secretary of Youth RJD who has been undergoing treatment at the Agamkuwan Patna And also discussed the treatment modalities with hospital authorities I met him he is fine and,ShatruganSinha,[],2019-05-06,Mon,1125255309323227137,1255,120,0.20833333333333331
"_MUFC It appears he had no last say in matters of in point he wanted to release Martial but EW rewarded Martial with a lucrative contract.That is why they put a gag clause in his termination,so people gullible like you can not see who really messed up",mr_naish,[],2019-05-06,Mon,1125254563085340673,1,0,0.05
